subject,target
"<http://dbpedia.org/resource/Devin,_Bulgaria>",7054.0
"<http://dbpedia.org/resource/Devon,_Alberta>",6578.0
"<http://dbpedia.org/resource/Dewa,_India>",15662.0
"<http://dbpedia.org/resource/Deán_Funes,_Córdoba>",21211.0
<http://dbpedia.org/resource/Dhamnod>,50000.0
<http://dbpedia.org/resource/Dhanera>,37893.0
<http://dbpedia.org/resource/Dharapuram>,67007.0
<http://dbpedia.org/resource/Dharchula>,6424.0
<http://dbpedia.org/resource/Dhing>,17841.0
<http://dbpedia.org/resource/Dholpur>,126142.0
<http://dbpedia.org/resource/Dhrangadhra>,75133.0
<http://dbpedia.org/resource/Dhuri>,55225.0
<http://dbpedia.org/resource/Diamantino>,18580.0
"<http://dbpedia.org/resource/Diamond_Bar,_California>",55544.0
"<http://dbpedia.org/resource/Dickson,_Tennessee>",14538.0
"<http://dbpedia.org/resource/Dicky_Beach,_Queensland>",1895.0
"<http://dbpedia.org/resource/Diddillibah,_Queensland>",1403.0
<http://dbpedia.org/resource/Didiévi>,22510.0
<http://dbpedia.org/resource/Dienheim>,2117.0
<http://dbpedia.org/resource/Diepsloot>,138329.0
"<http://dbpedia.org/resource/Dierks,_Arkansas>",1133.0
<http://dbpedia.org/resource/Diffa>,48005.0
<http://dbpedia.org/resource/Digboi>,20405.0
"<http://dbpedia.org/resource/Dighton,_Massachusetts>",7086.0
"<http://dbpedia.org/resource/Dillon,_Montana>",4134.0
<http://dbpedia.org/resource/Dimbokro>,64957.0
"<http://dbpedia.org/resource/Dimitrovgrad,_Bulgaria>",38015.0
<http://dbpedia.org/resource/Dimovo>,1211.0
"<http://dbpedia.org/resource/Dingcheng,_Hainan>",95695.0
"<http://dbpedia.org/resource/Dingley_Village,_Victoria>",10320.0
<http://dbpedia.org/resource/Dingolfing>,18443.0
<http://dbpedia.org/resource/Dinhata>,36124.0
<http://dbpedia.org/resource/Dioïla_Cercle>,249403.0
<http://dbpedia.org/resource/Dire_Dawa>,440000.0
<http://dbpedia.org/resource/Diss>,7572.0
<http://dbpedia.org/resource/Ditchingham>,1635.0
<http://dbpedia.org/resource/Ditfurt>,1817.0
<http://dbpedia.org/resource/Dittelsheim-Heßloch>,2196.0
<http://dbpedia.org/resource/Divinópolis>,235977.0
"<http://dbpedia.org/resource/Dixfield,_Maine>",2550.0
<http://dbpedia.org/resource/Djamaa>,50916.0
<http://dbpedia.org/resource/Dobbertin>,1303.0
<http://dbpedia.org/resource/Dobczyce>,6028.0
<http://dbpedia.org/resource/Doberschütz>,4446.0
<http://dbpedia.org/resource/Dobiegniew>,3061.0
<http://dbpedia.org/resource/Dobretići>,1629.0
<http://dbpedia.org/resource/Dobroszyce>,2376.0
<http://dbpedia.org/resource/Dobrota>,8291.0
<http://dbpedia.org/resource/Dobruška>,6727.0
<http://dbpedia.org/resource/Dobrzyca>,3250.0
"<http://dbpedia.org/resource/Dodge_Center,_Minnesota>",2670.0
"<http://dbpedia.org/resource/Dodge_City,_Kansas>",27340.0
<http://dbpedia.org/resource/Dogonbadan>,96728.0
<http://dbpedia.org/resource/Doi_Lo>,12261.0
<http://dbpedia.org/resource/Doksy_(Kladno_District)>,1600.0
<http://dbpedia.org/resource/Dolbeau-Mistassini>,14384.0
"<http://dbpedia.org/resource/Dolega,_Chiriquí>",4074.0
<http://dbpedia.org/resource/Dolisie>,83798.0
"<http://dbpedia.org/resource/Dollar_Point,_California>",1215.0
<http://dbpedia.org/resource/Dollard-des-Ormeaux>,49637.0
<http://dbpedia.org/resource/Dollern>,1747.0
<http://dbpedia.org/resource/Dollerup>,1041.0
<http://dbpedia.org/resource/Dolní_Bousov>,2761.0
<http://dbpedia.org/resource/Dolní_Břežany>,4104.0
<http://dbpedia.org/resource/Dolní_Němčí>,2970.0
<http://dbpedia.org/resource/Dom_Pedrito>,38916.0
"<http://dbpedia.org/resource/Domaszowice,_Świętokrzyskie_Voivodeship>",1003.0
<http://dbpedia.org/resource/Domažlice>,11150.0
<http://dbpedia.org/resource/Domburg>,1490.0
<http://dbpedia.org/resource/Domicella>,1850.0
<http://dbpedia.org/resource/Domjur>,18433.0
<http://dbpedia.org/resource/Domodossola>,18247.0
<http://dbpedia.org/resource/Domus_de_Maria>,1669.0
"<http://dbpedia.org/resource/Donalsonville,_Georgia>",2650.0
<http://dbpedia.org/resource/Dondon>,25846.0
<http://dbpedia.org/resource/Dongar_Parasia>,42786.0
<http://dbpedia.org/resource/Donggongon>,78086.0
<http://dbpedia.org/resource/Dongguan>,8220207.0
<http://dbpedia.org/resource/Dongsheng_District>,745000.0
"<http://dbpedia.org/resource/Doniphan,_Missouri>",1997.0
<http://dbpedia.org/resource/Donja_Mahala>,4273.0
<http://dbpedia.org/resource/Donja_Motičina>,1652.0
<http://dbpedia.org/resource/Donja_Voća>,2443.0
<http://dbpedia.org/resource/Donji_Kraljevec>,4659.0
<http://dbpedia.org/resource/Donji_Vakuf>,13985.0
<http://dbpedia.org/resource/Donnersbach>,1085.0
"<http://dbpedia.org/resource/Doolandella,_Queensland>",4817.0
"<http://dbpedia.org/resource/Doraville,_Georgia>",8330.0
<http://dbpedia.org/resource/Dorf_Mecklenburg>,3035.0
"<http://dbpedia.org/resource/Dori,_Burkina_Faso>",17675.0
"<http://dbpedia.org/resource/Dormont,_Pennsylvania>",8593.0
"<http://dbpedia.org/resource/Dorneyville,_Pennsylvania>",4406.0
<http://dbpedia.org/resource/Dornum>,4807.0
<http://dbpedia.org/resource/Dorud>,121638.0
<http://dbpedia.org/resource/Douentza>,28005.0
"<http://dbpedia.org/resource/Douglas,_Arizona>",17378.0
"<http://dbpedia.org/resource/Douglas,_Michigan>",1232.0
"<http://dbpedia.org/resource/Douglas,_Northern_Cape>",20083.0
<http://dbpedia.org/resource/Douz>,38537.0
"<http://dbpedia.org/resource/Dover,_Arkansas>",1378.0
"<http://dbpedia.org/resource/Dover,_Florida>",3702.0
"<http://dbpedia.org/resource/Dover,_Massachusetts>",6279.0
"<http://dbpedia.org/resource/Dover,_New_Jersey>",18157.0
"<http://dbpedia.org/resource/Dover_Plains,_New_York>",1323.0
"<http://dbpedia.org/resource/Downer,_Australian_Capital_Territory>",3662.0
<http://dbpedia.org/resource/Downham_Market>,9994.0
<http://dbpedia.org/resource/Downpatrick>,10822.0
"<http://dbpedia.org/resource/Downton,_Wiltshire>",3073.0
"<http://dbpedia.org/resource/Doylestown,_Ohio>",3051.0
<http://dbpedia.org/resource/Drachten>,45186.0
<http://dbpedia.org/resource/Drahanovice>,1712.0
"<http://dbpedia.org/resource/Draper,_Utah>",42274.0
"<http://dbpedia.org/resource/Drayton,_Queensland>",1710.0
<http://dbpedia.org/resource/Drayton_Valley>,7235.0
<http://dbpedia.org/resource/Drelsdorf>,1286.0
<http://dbpedia.org/resource/Drenovets>,1302.0
<http://dbpedia.org/resource/Dresden>,780561.0
"<http://dbpedia.org/resource/Dresher,_Pennsylvania>",5610.0
"<http://dbpedia.org/resource/Drew,_Mississippi>",1927.0
"<http://dbpedia.org/resource/Drexel,_North_Carolina>",1858.0
<http://dbpedia.org/resource/Drezdenko>,10122.0
<http://dbpedia.org/resource/Driebergen-Rijsenburg>,18570.0
<http://dbpedia.org/resource/Driel>,4205.0
<http://dbpedia.org/resource/Driemond>,1600.0
<http://dbpedia.org/resource/Driffield>,13080.0
"<http://dbpedia.org/resource/Dripping_Springs,_Texas>",1788.0
<http://dbpedia.org/resource/Drnholec>,1808.0
<http://dbpedia.org/resource/Drochtersen>,12257.0
"<http://dbpedia.org/resource/Dromana,_Victoria>",5803.0
<http://dbpedia.org/resource/Dronfield>,21261.0
"<http://dbpedia.org/resource/Drummoyne,_New_South_Wales>",11950.0
"<http://dbpedia.org/resource/Drumright,_Oklahoma>",2907.0
<http://dbpedia.org/resource/Druya>,1500.0
<http://dbpedia.org/resource/Drzycim>,1200.0
<http://dbpedia.org/resource/Duartina>,12567.0
"<http://dbpedia.org/resource/Dublin,_California>",46036.0
"<http://dbpedia.org/resource/Dublin,_New_Hampshire>",1597.0
"<http://dbpedia.org/resource/Dublin,_Ohio>",41751.0
"<http://dbpedia.org/resource/Dublin,_Virginia>",2534.0
<http://dbpedia.org/resource/Dubréka>,8300.0
<http://dbpedia.org/resource/Dubí>,7870.0
<http://dbpedia.org/resource/Dubăsari>,28500.0
<http://dbpedia.org/resource/Duczki>,2500.0
<http://dbpedia.org/resource/Duderstadt>,22833.0
"<http://dbpedia.org/resource/Dudley,_New_South_Wales>",2414.0
"<http://dbpedia.org/resource/Duenweg,_Missouri>",1121.0
<http://dbpedia.org/resource/Duga_Resa>,10583.0
<http://dbpedia.org/resource/Dukla>,2136.0
"<http://dbpedia.org/resource/Dulce,_New_Mexico>",2743.0
"<http://dbpedia.org/resource/Dulovo,_Bulgaria>",6621.0
"<http://dbpedia.org/resource/Duma,_Nablus>",2220.0
<http://dbpedia.org/resource/Dumbarton>,20527.0
<http://dbpedia.org/resource/Dumka>,47584.0
<http://dbpedia.org/resource/Dunapataj>,3735.0
"<http://dbpedia.org/resource/Duncan,_South_Carolina>",3181.0
"<http://dbpedia.org/resource/Duncansville,_Pennsylvania>",1233.0
"<http://dbpedia.org/resource/Dundee,_KwaZulu-Natal>",34924.0
"<http://dbpedia.org/resource/Dundee,_Michigan>",3957.0
"<http://dbpedia.org/resource/Dundrum,_County_Down>",1065.0
<http://dbpedia.org/resource/Dungiven>,3288.0
"<http://dbpedia.org/resource/Dungog,_New_South_Wales>",2025.0
"<http://dbpedia.org/resource/Dunham,_Quebec>",3471.0
"<http://dbpedia.org/resource/Dunlop,_Australian_Capital_Territory>",7197.0
<http://dbpedia.org/resource/Dunmore_Town>,1762.0
"<http://dbpedia.org/resource/Dunnigan,_California>",1416.0
<http://dbpedia.org/resource/Dunningen>,6023.0
"<http://dbpedia.org/resource/Dupo,_Illinois>",4138.0
"<http://dbpedia.org/resource/Duque_de_Caxias,_Rio_de_Janeiro>",886917.0
"<http://dbpedia.org/resource/Duquesne,_Missouri>",1763.0
"<http://dbpedia.org/resource/Durand,_Michigan>",3446.0
"<http://dbpedia.org/resource/Durant,_Oklahoma>",15856.0
<http://dbpedia.org/resource/Durban>,3720953.0
"<http://dbpedia.org/resource/Durham,_Oregon>",1351.0
<http://dbpedia.org/resource/Durmersheim>,12148.0
"<http://dbpedia.org/resource/Duxbury,_Massachusetts>",15572.0
<http://dbpedia.org/resource/Duxford>,1836.0
<http://dbpedia.org/resource/Duyun>,522701.0
<http://dbpedia.org/resource/Dußlingen>,5473.0
<http://dbpedia.org/resource/Dwarka>,38873.0
"<http://dbpedia.org/resource/Dyer,_Indiana>",16390.0
<http://dbpedia.org/resource/Dyserth>,2269.0
<http://dbpedia.org/resource/Dywity>,2300.0
<http://dbpedia.org/resource/Dzierzgoń>,5630.0
<http://dbpedia.org/resource/Dziwnów>,2707.0
<http://dbpedia.org/resource/Dzyarzhynsk>,25164.0
<http://dbpedia.org/resource/Dány>,4302.0
<http://dbpedia.org/resource/Döbeln>,24034.0
<http://dbpedia.org/resource/Döbrököz>,2064.0
<http://dbpedia.org/resource/Döllstädt>,1212.0
<http://dbpedia.org/resource/Dömitz>,3302.0
<http://dbpedia.org/resource/Dötlingen>,6070.0
<http://dbpedia.org/resource/Dülmen>,47432.0
<http://dbpedia.org/resource/Dürrenroth>,1541.5
"<http://dbpedia.org/resource/Dębe_Wielkie,_Mińsk_County>",2750.0
"<http://dbpedia.org/resource/Dębowiec,_Podkarpackie_Voivodeship>",2000.0
"<http://dbpedia.org/resource/Eagle,_Idaho>",19908.0
"<http://dbpedia.org/resource/Eagle_Lake,_Wisconsin>",1192.0
"<http://dbpedia.org/resource/Eagle_Pass,_Texas>",26255.0
"<http://dbpedia.org/resource/Eagle_Point,_Victoria>",1094.0
"<http://dbpedia.org/resource/Eagle_River,_Wisconsin>",1398.0
<http://dbpedia.org/resource/Eaglescliffe>,10449.0
"<http://dbpedia.org/resource/Eagleview,_Pennsylvania>",1644.0
"<http://dbpedia.org/resource/Earlham,_Iowa>",1450.0
<http://dbpedia.org/resource/Earls_Barton>,5387.0
<http://dbpedia.org/resource/Earls_Colne>,4848.0
"<http://dbpedia.org/resource/East_Albury,_New_South_Wales>",6247.0
"<http://dbpedia.org/resource/East_Alton,_Illinois>",6301.0
"<http://dbpedia.org/resource/East_Angus,_Quebec>",3741.0
"<http://dbpedia.org/resource/East_Aurora,_New_York>",6236.0
"<http://dbpedia.org/resource/East_Bethel,_Minnesota>",11626.0
"<http://dbpedia.org/resource/East_Bronson,_Florida>",1945.0
"<http://dbpedia.org/resource/East_Corrimal,_New_South_Wales>",3405.0
<http://dbpedia.org/resource/East_Cowes>,7010.0
"<http://dbpedia.org/resource/East_Dennis,_Massachusetts>",2753.0
"<http://dbpedia.org/resource/East_Farmingdale,_New_York>",6484.0
"<http://dbpedia.org/resource/East_Garfield_Park,_Chicago>",20656.0
"<http://dbpedia.org/resource/East_Glenville,_New_York>",6616.0
"<http://dbpedia.org/resource/East_Haddam,_Connecticut>",9126.0
"<http://dbpedia.org/resource/East_Hampton,_Connecticut>",12959.0
"<http://dbpedia.org/resource/East_Ipswich,_Queensland>",2410.0
"<http://dbpedia.org/resource/East_Lindfield,_New_South_Wales>",3711.0
"<http://dbpedia.org/resource/East_Machias,_Maine>",1368.0
"<http://dbpedia.org/resource/East_New_York,_Brooklyn>",91958.0
"<http://dbpedia.org/resource/East_Newark,_New_Jersey>",2406.0
"<http://dbpedia.org/resource/East_Oakdale,_California>",2762.0
"<http://dbpedia.org/resource/East_Patchogue,_New_York>",22469.0
"<http://dbpedia.org/resource/East_Point,_Georgia>",33712.0
"<http://dbpedia.org/resource/East_Richmond_Heights,_California>",3280.0
"<http://dbpedia.org/resource/East_Riverdale,_Maryland>",15509.0
"<http://dbpedia.org/resource/East_Rockaway,_New_York>",9818.0
"<http://dbpedia.org/resource/East_Rutherford,_New_Jersey>",9928.0
"<http://dbpedia.org/resource/East_Spencer,_North_Carolina>",1534.0
"<http://dbpedia.org/resource/East_St._Louis,_Illinois>",27006.0
"<http://dbpedia.org/resource/East_Tawas,_Michigan>",2808.0
"<http://dbpedia.org/resource/East_Toowoomba,_Queensland>",5244.0
"<http://dbpedia.org/resource/East_Uniontown,_Pennsylvania>",2419.0
"<http://dbpedia.org/resource/East_Williston,_New_York>",2556.0
"<http://dbpedia.org/resource/Eastchester_(CDP),_New_York>",19554.0
"<http://dbpedia.org/resource/Eastlake,_Ohio>",18577.0
"<http://dbpedia.org/resource/Eastlakes,_New_South_Wales>",6912.0
"<http://dbpedia.org/resource/Easton,_California>",2083.0
"<http://dbpedia.org/resource/Easton,_Maine>",1287.0
"<http://dbpedia.org/resource/Eastpoint,_Florida>",2337.0
"<http://dbpedia.org/resource/Eastport,_New_York>",1831.0
<http://dbpedia.org/resource/Eastrington>,1147.0
"<http://dbpedia.org/resource/Eastwood,_Michigan>",6340.0
"<http://dbpedia.org/resource/Eaton_Rapids,_Michigan>",5214.0
"<http://dbpedia.org/resource/Eatons_Neck,_New_York>",1406.0
<http://dbpedia.org/resource/Ebbw_Vale>,18558.0
<http://dbpedia.org/resource/Ebertsheim>,1373.0
<http://dbpedia.org/resource/Ebes>,4388.0
<http://dbpedia.org/resource/Ebolowa>,76885.0
<http://dbpedia.org/resource/Echem>,1021.0
<http://dbpedia.org/resource/Echtenerbrug>,1035.0
<http://dbpedia.org/resource/Ecilda_Paullier>,2585.0
"<http://dbpedia.org/resource/Eclectic,_Alabama>",1001.0
<http://dbpedia.org/resource/Eddelak>,1453.0
"<http://dbpedia.org/resource/Eddington,_Pennsylvania>",1906.0
<http://dbpedia.org/resource/Edelsfeld>,1966.0
<http://dbpedia.org/resource/Edelény>,10019.0
"<http://dbpedia.org/resource/Eden,_Texas>",2766.0
"<http://dbpedia.org/resource/Eden_Hills,_South_Australia>",2981.0
"<http://dbpedia.org/resource/Eden_Prairie,_Minnesota>",60797.0
"<http://dbpedia.org/resource/Edenton,_North_Carolina>",5004.0
"<http://dbpedia.org/resource/Edenvale,_Gauteng>",49292.0
"<http://dbpedia.org/resource/Edgar,_Wisconsin>",1479.0
"<http://dbpedia.org/resource/Edgecomb,_Maine>",1249.0
"<http://dbpedia.org/resource/Edgemere,_Maryland>",8669.0
"<http://dbpedia.org/resource/Edgewood,_Florida>",2503.0
"<http://dbpedia.org/resource/Edgewood,_Indiana>",1913.0
"<http://dbpedia.org/resource/Edgewood,_Kentucky>",8575.0
"<http://dbpedia.org/resource/Edgewood,_New_Mexico>",3735.0
"<http://dbpedia.org/resource/Edgewood,_Northumberland_County,_Pennsylvania>",2619.0
"<http://dbpedia.org/resource/Edinburg,_Texas>",74569.0
"<http://dbpedia.org/resource/Edinburgh,_Indiana>",4480.0
"<http://dbpedia.org/resource/Edison,_New_Jersey>",99967.0
<http://dbpedia.org/resource/Edith_Weston>,1042.0
"<http://dbpedia.org/resource/Edmore,_Michigan>",1201.0
"<http://dbpedia.org/resource/Edwardsville,_Illinois>",24293.0
<http://dbpedia.org/resource/Eerde>,1050.0
<http://dbpedia.org/resource/Egestorf>,2394.0
<http://dbpedia.org/resource/Eggingen>,1711.0
<http://dbpedia.org/resource/Egglkofen>,1244.0
<http://dbpedia.org/resource/Egindikol>,3285.0
<http://dbpedia.org/resource/Egliswil>,1667.0
<http://dbpedia.org/resource/Egnach>,3139.5
<http://dbpedia.org/resource/Egyek>,5527.0
<http://dbpedia.org/resource/Ehlscheid>,1243.0
<http://dbpedia.org/resource/Ehrenfriedersdorf>,5238.0
<http://dbpedia.org/resource/Ehringshausen>,9895.0
<http://dbpedia.org/resource/Eibergen>,16626.0
<http://dbpedia.org/resource/Eichenzell>,11112.0
<http://dbpedia.org/resource/Eilsleben>,2746.0
"<http://dbpedia.org/resource/Eimeo,_Queensland>",3309.0
"<http://dbpedia.org/resource/Eine,_Belgium>",4438.0
<http://dbpedia.org/resource/Eisleben>,24284.0
<http://dbpedia.org/resource/Eislingen>,20539.0
<http://dbpedia.org/resource/Ejura>,70807.0
<http://dbpedia.org/resource/Ekenässjön>,1517.0
<http://dbpedia.org/resource/Ekibastuz>,146991.0
<http://dbpedia.org/resource/Ekshärad>,1074.0
<http://dbpedia.org/resource/El_Abiodh_Sidi_Cheikh>,32300.0
<http://dbpedia.org/resource/El_Carmen_de_Viboral>,49642.0
<http://dbpedia.org/resource/El_Carril>,2902.0
"<http://dbpedia.org/resource/El_Cerrito,_Riverside_County,_California>",5100.0
"<http://dbpedia.org/resource/El_Cortezo,_Coclé>",1230.0
<http://dbpedia.org/resource/El_Espino_de_Santa_Rosa>,1168.0
<http://dbpedia.org/resource/El_Estor>,73328.0
"<http://dbpedia.org/resource/El_Granada,_California>",5467.0
"<http://dbpedia.org/resource/El_Guabo,_Colón>",1330.0
<http://dbpedia.org/resource/El_Hadjira>,14965.0
<http://dbpedia.org/resource/El_Ksiba>,18481.0
"<http://dbpedia.org/resource/El_Limón,_Herrera>",1221.0
<http://dbpedia.org/resource/El_Masdour>,4705.0
<http://dbpedia.org/resource/El_Matareya>,300000.0
"<http://dbpedia.org/resource/El_Mirage,_Arizona>",31797.0
"<http://dbpedia.org/resource/El_Monte,_California>",113475.0
<http://dbpedia.org/resource/El_Negrito>,46523.0
"<http://dbpedia.org/resource/El_Paso,_Illinois>",2810.0
"<http://dbpedia.org/resource/El_Porvenir,_Chiapas>",13201.0
<http://dbpedia.org/resource/El_Quetzal>,23511.0
"<http://dbpedia.org/resource/El_Rancho,_New_Mexico>",1199.0
"<http://dbpedia.org/resource/El_Reno,_Oklahoma>",16749.0
"<http://dbpedia.org/resource/El_Retiro,_Coclé>",2303.0
<http://dbpedia.org/resource/El_Retorno>,11340.0
"<http://dbpedia.org/resource/El_Rosario,_Carazo>",5317.0
"<http://dbpedia.org/resource/El_Sauce,_León>",30707.0
<http://dbpedia.org/resource/El_Sesteadero>,1067.0
<http://dbpedia.org/resource/El_Sitio>,1381.0
"<http://dbpedia.org/resource/El_Sobrante,_California>",12669.0
<http://dbpedia.org/resource/El_Tarter>,1678.0
"<http://dbpedia.org/resource/El_Ángel,_Ecuador>",4497.0
"<http://dbpedia.org/resource/Elanora_Heights,_New_South_Wales>",4357.0
"<http://dbpedia.org/resource/Elberton,_Georgia>",4653.0
<http://dbpedia.org/resource/Elderslie>,5180.0
"<http://dbpedia.org/resource/Eldon,_Missouri>",4567.0
"<http://dbpedia.org/resource/Eldorado,_Illinois>",4122.0
"<http://dbpedia.org/resource/Eldorado,_Texas>",1951.0
<http://dbpedia.org/resource/Eldoret>,475716.0
"<http://dbpedia.org/resource/Electra,_Texas>",2791.0
<http://dbpedia.org/resource/Elfershausen>,2990.0
<http://dbpedia.org/resource/Elgersburg>,1222.0
"<http://dbpedia.org/resource/Elgin,_Oregon>",1711.0
<http://dbpedia.org/resource/Elias_Fausto>,17085.0
"<http://dbpedia.org/resource/Eliot,_Maine>",6204.0
"<http://dbpedia.org/resource/Elizabeth,_New_Jersey>",124969.0
"<http://dbpedia.org/resource/Elizabeth_South,_South_Australia>",2864.0
"<http://dbpedia.org/resource/Elizabeth_Township,_Allegheny_County,_Pennsylvania>",13271.0
"<http://dbpedia.org/resource/Elizabethtown,_New_York>",1163.0
"<http://dbpedia.org/resource/Elizabethtown,_North_Carolina>",3583.0
"<http://dbpedia.org/resource/Elk_Point,_Alberta>",1452.0
"<http://dbpedia.org/resource/Elkhart,_Indiana>",50949.0
"<http://dbpedia.org/resource/Elkhorn,_California>",1565.0
"<http://dbpedia.org/resource/Elkhorn,_Wisconsin>",10084.0
"<http://dbpedia.org/resource/Elkin,_North_Carolina>",4001.0
"<http://dbpedia.org/resource/Ellalong,_New_South_Wales>",1098.0
"<http://dbpedia.org/resource/Ellaville,_Georgia>",1812.0
<http://dbpedia.org/resource/Ellefeld>,3059.0
"<http://dbpedia.org/resource/Ellenbrook,_Western_Australia>",22681.0
"<http://dbpedia.org/resource/Ellensburg,_Washington>",18174.0
"<http://dbpedia.org/resource/Ellenville,_New_York>",4135.0
"<http://dbpedia.org/resource/Ellington,_Connecticut>",15602.0
"<http://dbpedia.org/resource/Ellisville,_Missouri>",9133.0
"<http://dbpedia.org/resource/Ellport,_Pennsylvania>",1180.0
"<http://dbpedia.org/resource/Ellsworth,_Kansas>",3120.0
